,00display cabinet,01bathtub,02bed,03oven and stove,04toilet,05bathroom cabinet,06bed,07towel,08oven and stove,09box,10display cabinet,11towel,12cabinet,13washing machine,14wardrobe,15bathroom towel,16bed,17washing machine,18bathroom towel,19table
img0489,0.3275125026702881,0.5968552827835083,0.78544020652771,0.5309167504310608,0.2471129596233368,0.47701022028923035,0.6307709813117981,0.40113747119903564,0.3378639221191406,0.4388280510902405,0.5605888366699219,0.5667259693145752,0.5783424973487854,0.4472404420375824,0.6759911179542542,0.4821995496749878,0.7851992845535278,0.48236405849456787,0.4821995496749878,0.31827184557914734
img0490,0.4477953016757965,0.46514496207237244,0.8343811631202698,0.4427201449871063,0.37164512276649475,0.5690329670906067,0.27098605036735535,0.6220476627349854,0.35816681385040283,0.4726901650428772,0.5469106435775757,0.5700070261955261,0.5668962001800537,0.442033588886261,0.6787099838256836,0.5087373852729797,0.7820101380348206,0.48010948300361633,0.5087373852729797,0.3997551202774048
img0491,0.5602151155471802,0.7672014832496643,0.2500719130039215,0.46257010102272034,0.42052415013313293,0.557684600353241,0.3216855823993683,0.6120173931121826,0.39969751238822937,0.5557093024253845,0.5904695391654968,0.5699396729469299,0.5710485577583313,0.4980795979499817,0.7074153423309326,0.58529132604599,0.7055619359016418,0.521625280380249,0.58529132604599,0.3612542748451233
img0492,0.46113860607147217,0.4097004234790802,0.4297294318675995,0.5190528631210327,0.31024667620658875,0.5070958733558655,0.3361836075782776,0.5755532383918762,0.31549888849258423,0.5405716896057129,0.5140746831893921,0.5253304839134216,0.4705919623374939,0.4107080101966858,0.6201385855674744,0.31752079725265503,0.7027618885040283,0.5910778641700745,0.31752079725265503,0.2737022638320923
img0493,0.6138948202133179,0.7840464115142822,0.5275790691375732,0.3831605315208435,0.438653826713562,0.5369621515274048,0.3780846893787384,0.6386173367500305,0.35410231351852417,0.5694695115089417,0.5871833562850952,0.6037387251853943,0.4440371096134186,0.4778416156768799,0.5481852293014526,0.6797698736190796,0.7211748957633972,0.8041548132896423,0.5091172456741333,0.07462168484926224
img0494,0.5367210507392883,0.4332027733325958,0.5248422622680664,0.33812910318374634,0.3964900076389313,0.46798890829086304,0.36935338377952576,0.6029024720191956,0.3169187903404236,0.5526323318481445,0.5597280263900757,0.5487305521965027,0.39728808403015137,0.46838486194610596,0.5117557048797607,0.6421651840209961,0.46349090337753296,0.5111970901489258,0.6421651840209961,0.3659786581993103
img0495,0.5706794857978821,0.3651500642299652,0.5105015635490417,0.36928918957710266,0.5123635530471802,0.594857931137085,0.4186275601387024,0.5426990985870361,0.3596945106983185,0.5620490908622742,0.5964720249176025,0.6190524697303772,0.48869258165359497,0.41041791439056396,0.6450343132019043,0.6749507784843445,0.4880847632884979,0.43173831701278687,0.7979857921600342,0.7965336441993713
img0496,0.6587897539138794,0.8321786522865295,0.5310144424438477,0.8272202610969543,0.5468790531158447,0.769179105758667,0.7274438738822937,0.8984910845756531,0.3559810221195221,0.5215547680854797,0.6271456480026245,0.5458499789237976,0.6349779963493347,0.4061269164085388,0.7141069769859314,0.526252031326294,0.7066019177436829,0.8358054757118225,0.5505158305168152,0.5200881958007812
img0497,0.7376283407211304,0.9021194577217102,0.2749273478984833,0.3885378837585449,0.3784698247909546,0.5705068707466125,0.29987332224845886,0.5332086682319641,0.29956763982772827,0.43502363562583923,0.5862746238708496,0.526441752910614,0.6733623743057251,0.35055968165397644,0.6737346053123474,0.427594929933548,0.8838481903076172,0.40810883045196533,0.427594929933548,0.39259111881256104
img0498,0.4063373804092407,0.47341376543045044,0.8287570476531982,0.3965045213699341,0.364335298538208,0.5293047428131104,0.33945342898368835,0.553814172744751,0.33307087421417236,0.45168983936309814,0.5183656811714172,0.5294243097305298,0.5760722160339355,0.4129938781261444,0.7224994897842407,0.4686138927936554,0.8630346655845642,0.7870303988456726,0.713278591632843,0.6838703751564026
img0499,0.0915294662117958,0.5224490761756897,0.7944521307945251,0.5298852920532227,0.447942316532135,0.5974219441413879,0.3396016061306,0.6485574841499329,0.44479069113731384,0.5116891264915466,0.6089136600494385,0.6263270974159241,0.6155585050582886,0.5253516435623169,0.7351796627044678,0.5555842518806458,0.8196126222610474,0.5681180357933044,0.5555842518806458,0.3523716628551483
img0500,0.44745853543281555,0.5011792182922363,0.7367802858352661,0.5030602812767029,0.41672706604003906,0.6192885041236877,0.2903563380241394,0.6316828727722168,0.4301456809043884,0.464765340089798,0.6285633444786072,0.5848042368888855,0.1958092600107193,0.49786949157714844,0.30962562561035156,0.16924357414245605,0.7833800911903381,0.5657709836959839,0.16924357414245605,0.1496429592370987
img0501,0.3519147038459778,0.5693821907043457,0.6982229948043823,0.5323058366775513,0.2879363000392914,0.5633637309074402,0.6288235187530518,0.600263774394989,0.25352081656455994,0.24872031807899475,0.5901755690574646,0.5774701237678528,0.56601881980896,0.7471112608909607,0.6034057140350342,0.4322977066040039,0.6947774887084961,0.7801671624183655,0.4322977066040039,0.26903554797172546
img0502,0.5037001967430115,0.5087127089500427,0.49299001693725586,0.385202556848526,0.16407687962055206,0.3941929340362549,0.33511731028556824,0.6420947909355164,0.4843612611293793,0.5431943535804749,0.6736271977424622,0.6015568971633911,0.5889300107955933,0.768622636795044,0.6373189687728882,0.5305466055870056,0.6754993200302124,0.811648964881897,0.5305466055870056,0.315645694732666
img0503,0.5042983293533325,0.5007506608963013,0.6185193061828613,0.5701975226402283,0.46752217411994934,0.6326228380203247,0.3342246115207672,0.6399213075637817,0.2242828905582428,0.23160462081432343,0.43499091267585754,0.4988379180431366,0.4353600740432739,0.4715975224971771,0.3515811264514923,0.189728245139122,0.7461854815483093,0.8349115252494812,0.5371164083480835,0.2921726703643799
img0504,0.5050932765007019,0.4922955632209778,0.5132744312286377,0.5854694843292236,0.49827778339385986,0.6080982089042664,0.347719669342041,0.6384955644607544,0.5572357773780823,0.6051954030990601,0.6313249468803406,0.5719941854476929,0.5030511021614075,0.844603955745697,0.5849145650863647,0.5646079778671265,0.5055405497550964,0.8767185807228088,0.5646079778671265,0.28758177161216736
img0505,0.502691924571991,0.48817867040634155,0.5065605044364929,0.5878384113311768,0.4795878529548645,0.6109111309051514,0.3333304822444916,0.6447641253471375,0.5401037335395813,0.5873015522956848,0.6410799026489258,0.5783917903900146,0.5122966170310974,0.8478344082832336,0.5596592426300049,0.5638613700866699,0.5059202313423157,0.8848446011543274,0.5638613700866699,0.3007846176624298
img0506,0.5142468214035034,0.5255137085914612,0.4814167320728302,0.6037284731864929,0.5139501094818115,0.6228766441345215,0.34115421772003174,0.6619057655334473,0.5681619644165039,0.6073101758956909,0.6401938796043396,0.606843113899231,0.4916233420372009,0.8734881281852722,0.08735820651054382,0.3170643746852875,0.7286092638969421,0.695374071598053,0.598564624786377,0.2976377010345459
img0507,0.5409480929374695,0.5036425590515137,0.4353023171424866,0.588645339012146,0.5084027647972107,0.9176561832427979,0.6736786961555481,0.7333040833473206,0.519959032535553,0.46497732400894165,0.8769379258155823,0.9151374697685242,0.6987547874450684,0.7634373903274536,0.782335638999939,0.5684696435928345,0.6021929979324341,0.7905348539352417,0.5684707164764404,0.028061337769031525
img0508,0.5232509970664978,0.5143601298332214,0.4448830187320709,0.6070939898490906,0.49816474318504333,0.6102169156074524,0.3555707633495331,0.6336895227432251,0.5897953510284424,0.634501039981842,0.6282970309257507,0.5859040021896362,0.4900501072406769,0.8748983144760132,0.5805743932723999,0.6327102184295654,0.44647201895713806,0.89863520860672,0.6327102184295654,0.2934134602546692
img0509,0.564376175403595,0.48179861903190613,0.41963502764701843,0.5190685391426086,0.48900726437568665,0.619351327419281,0.3688918352127075,0.5874344110488892,0.513658881187439,0.62735915184021,0.6676672697067261,0.5815273523330688,0.4988545775413513,0.854518711566925,0.6280969977378845,0.6153314709663391,0.42380499839782715,0.8603612780570984,0.27562862634658813,0.24146799743175507
img0510,0.624667227268219,0.7742068767547607,0.42677053809165955,0.5729814767837524,0.5142091512680054,0.6079064011573792,0.35767361521720886,0.5841193795204163,0.5611335039138794,0.6046712398529053,0.6947517395019531,0.07934074103832245,0.6915103197097778,0.8022639751434326,0.6999828219413757,0.6241433620452881,0.4328489899635315,0.9008771181106567,0.6241433620452881,0.30301058292388916
img0511,0.5284401774406433,0.5320212244987488,0.4771011769771576,0.6433138251304626,0.49284863471984863,0.6142458915710449,0.33909305930137634,0.6255256533622742,0.6089736819267273,0.589343249797821,0.6414086222648621,0.5887941122055054,0.5364777445793152,0.8757880926132202,0.5082679390907288,0.025259023532271385,0.7033693790435791,0.7483670115470886,0.43881282210350037,0.44954320788383484
img0512,0.6012341380119324,0.7570044994354248,0.42329147458076477,0.8154081106185913,0.5298771262168884,0.8676701784133911,0.7233587503433228,0.7505924105644226,0.12375041842460632,0.550546407699585,0.6499669551849365,0.5837417840957642,0.5621277689933777,0.8723229169845581,0.5054399967193604,0.5097697377204895,0.4919995963573456,0.8886518478393555,0.5097697377204895,0.32086700201034546
img0513,0.5151945352554321,0.5264577865600586,0.4911985993385315,0.61216139793396,0.441898375749588,0.6241175532341003,0.27636194229125977,0.6262570023536682,0.5663489103317261,0.5566810369491577,0.6209191679954529,0.5902591943740845,0.5480141043663025,0.8794976472854614,0.4938802123069763,0.5095749497413635,0.5026614665985107,0.9086843132972717,0.5095749497413635,0.29542848467826843
img0514,0.49170634150505066,0.5345139503479004,0.4810178577899933,0.5949630737304688,0.4400568902492523,0.6197806596755981,0.7826071977615356,0.7044744491577148,0.4930375814437866,0.4155121445655823,0.7104892134666443,0.7710341215133667,0.6774608492851257,0.6522282958030701,0.6431116461753845,0.4589977264404297,0.17056310176849365,0.9107102155685425,0.5204485654830933,0.2946043908596039
img0515,0.46100011467933655,0.521645188331604,0.48891034722328186,0.5879766345024109,0.42844778299331665,0.6037219166755676,0.2804194986820221,0.8297393918037415,0.6936130523681641,0.6509458422660828,0.5759566426277161,0.5665742754936218,0.5038454532623291,0.8750148415565491,0.47907310724258423,0.5059508681297302,0.4956037998199463,0.9087016582489014,0.5059508681297302,0.27499261498451233
img0516,0.637439489364624,0.4626651108264923,0.44378238916397095,0.5517963171005249,0.6005363464355469,0.746155858039856,0.40930160880088806,0.6032877564430237,0.49671950936317444,0.5802871584892273,0.7902258634567261,0.6558195352554321,0.6671315431594849,0.594353437423706,0.6156126260757446,0.6144164204597473,0.49053770303726196,0.6217960119247437,0.6144164204597473,0.4328082501888275
img0517,0.6644731760025024,0.47924715280532837,0.473832905292511,0.5423578023910522,0.07127325236797333,0.8275830745697021,0.7152687311172485,0.14631648361682892,0.49428385496139526,0.5698282122612,0.8360869884490967,0.65948086977005,0.7139729857444763,0.6058712601661682,0.6398058533668518,0.60051429271698,0.5332123041152954,0.7012377977371216,0.43905195593833923,0.4450618326663971
img0518,0.046708155423402786,0.35402968525886536,0.4131198525428772,0.36997514963150024,0.48799097537994385,0.6910966634750366,0.3464494049549103,0.537525475025177,0.33895143866539,0.534829318523407,0.666381299495697,0.5718387961387634,0.5714619755744934,0.44640183448791504,0.576156497001648,0.4836544394493103,0.4529474973678589,0.4860672354698181,0.4836544394493103,0.45962876081466675
img0519,0.5105985999107361,0.34385794401168823,0.5409209728240967,0.47368913888931274,0.4687120318412781,0.6707242131233215,0.29508835077285767,0.5316395163536072,0.3999619781970978,0.49334707856178284,0.6856704950332642,0.5539836883544922,0.6491230726242065,0.5014004111289978,0.6170523166656494,0.43321457505226135,0.5667178630828857,0.5088759064674377,0.43321457505226135,0.37339192628860474
img0520,0.5309669971466064,0.4002159535884857,0.585054874420166,0.5405262112617493,0.4851142168045044,0.6914392709732056,0.29478156566619873,0.19547830522060394,0.5609497427940369,0.5559093952178955,0.12467222660779953,0.5835897326469421,0.6753382682800293,0.48717835545539856,0.6053345799446106,0.4567182958126068,0.6089961528778076,0.5220158100128174,0.4567182958126068,0.6702786087989807
img0521,0.6862044930458069,0.7861986756324768,0.3857138752937317,0.850689172744751,0.5956431031227112,0.8815497756004333,0.7176852822303772,0.7883176207542419,0.04113849252462387,0.567426323890686,0.6599451899528503,0.518297553062439,0.5467864274978638,0.4430408477783203,0.5396677851676941,0.5028166770935059,0.44339519739151,0.47324007749557495,0.5028166770935059,0.009346917271614075
img0522,0.6554685235023499,0.7369952201843262,0.2993433475494385,0.8217771649360657,0.5765918493270874,0.9023280143737793,0.6920380592346191,0.6951518058776855,0.49067413806915283,0.4310915172100067,0.9054369330406189,0.9113717675209045,0.7118291258811951,0.7063082456588745,0.033586982637643814,0.49992600083351135,0.3727448880672455,0.40582406520843506,0.49992600083351135,0.39587610960006714
img0523,0.5576189756393433,0.41632527112960815,0.5895156860351562,0.49430349469184875,0.47739315032958984,0.6907278299331665,0.34985774755477905,0.5707598328590393,0.40917810797691345,0.49698591232299805,0.7320007085800171,0.5957733988761902,0.6705864071846008,0.7035994529724121,0.6476748585700989,0.5069684982299805,0.6883062720298767,0.5232305526733398,0.48830270767211914,0.40514081716537476
img0524,0.5439086556434631,0.41662660241127014,0.6102674007415771,0.5648120045661926,0.5242677330970764,0.6718595027923584,0.6612467169761658,0.6139369010925293,0.281051903963089,0.1394496113061905,0.7605544328689575,0.5754972696304321,0.7099673748016357,0.525295078754425,0.6207561492919922,0.4966331720352173,0.6245539784431458,0.18486706912517548,0.27945682406425476,0.2896346151828766
img0525,0.09941795468330383,0.42690593004226685,0.6595665216445923,0.5645617246627808,0.48046213388442993,0.6549395322799683,0.27076610922813416,0.5763871073722839,0.4612823724746704,0.46818962693214417,0.6622829437255859,0.5602396130561829,0.6696838140487671,0.4572029411792755,0.5829660296440125,0.4742545485496521,0.6652654409408569,0.5146394968032837,0.4742545485496521,0.40803593397140503
img0526,0.4371851682662964,0.42896825075149536,0.6644407510757446,0.5285161137580872,0.47370219230651855,0.6513181328773499,0.23546202480793,0.5612513422966003,0.4271298050880432,0.44984811544418335,0.6218873858451843,0.5342957973480225,0.6419413089752197,0.4520666003227234,0.5983411073684692,0.4551098644733429,0.6630999445915222,0.49829909205436707,0.4551098644733429,0.36695313453674316
img0527,0.5552932024002075,0.14319154620170593,0.6100623607635498,0.6049576997756958,0.3096539378166199,0.6228359937667847,0.6372999548912048,0.6198049783706665,0.3331862688064575,0.2827174961566925,0.5827114582061768,0.6456261277198792,0.5109145045280457,0.5704973936080933,0.4729146659374237,0.3018857538700104,0.7360653281211853,0.5909101963043213,0.7104856967926025,0.35160186886787415
img0528,0.5934643745422363,0.4263548254966736,0.4078327417373657,0.5416685938835144,0.6588985323905945,0.02453802153468132,0.6317197680473328,0.5986621379852295,0.3075656294822693,0.3002025783061981,0.4469604790210724,0.5261836051940918,0.4605967104434967,0.27497127652168274,0.6873906254768372,0.7439598441123962,0.4586934745311737,0.5682775974273682,0.7439598441123962,0.3903810977935791
img0529,0.1095060259103775,0.7646181583404541,0.45918452739715576,0.1390390545129776,0.6622189283370972,0.6430783867835999,0.4785554111003876,0.5713055729866028,0.5592566728591919,0.6110292077064514,0.7818105220794678,0.040741581469774246,0.7053247094154358,0.7612638473510742,0.7346430420875549,0.722442626953125,0.5047893524169922,0.5911941528320312,0.722442626953125,0.37644654512405396
img0530,0.4424040615558624,0.43968483805656433,0.6747558116912842,0.15439370274543762,0.12687723338603973,0.3670352101325989,0.4953728914260864,0.4636017680168152,0.1679200679063797,0.17468994855880737,0.34342995285987854,0.3979697823524475,0.35060450434684753,0.3793083131313324,0.2533617913722992,0.10105648636817932,0.7471267580986023,0.35956257581710815,0.47360068559646606,0.3582089841365814
img0531,0.4436667263507843,0.44958093762397766,0.6909122467041016,0.5800865292549133,0.4590725302696228,0.613457441329956,0.7297888398170471,0.685396671295166,0.38269856572151184,0.09231827408075333,0.600826621055603,0.5423859357833862,0.6475207805633545,0.49158361554145813,0.5825898051261902,0.5008359551429749,0.6834738254547119,0.5484674572944641,0.5008359551429749,0.34737086296081543
img0532,0.5409741997718811,0.47490060329437256,0.5319225192070007,0.6074363589286804,0.03410526365041733,0.8025304079055786,0.48257923126220703,0.714552640914917,0.565650463104248,0.5890968441963196,0.7330806255340576,0.6189079284667969,0.5942023396492004,0.5847572684288025,0.7071458101272583,0.540314257144928,0.40492045879364014,0.8671408295631409,0.7445301413536072,0.6613348722457886
img0533,0.686195433139801,0.7705930471420288,0.4462583661079407,0.8463866710662842,0.5703781247138977,0.8735176920890808,0.3970109224319458,0.59532231092453,0.4832878112792969,0.5391842126846313,0.7128558158874512,0.9013171792030334,0.7325888872146606,0.8063645362854004,0.7196269631385803,0.622810959815979,0.616551399230957,0.5751281976699829,0.622810959815979,0.32887333631515503
img0534,0.4436420798301697,0.44015681743621826,0.49039924144744873,0.6805787682533264,0.47272732853889465,0.6681479811668396,0.6711145639419556,0.7383170127868652,0.4328286051750183,0.1695391833782196,0.6196523904800415,0.5189074873924255,0.6388959884643555,0.5107012987136841,0.5856462121009827,0.49174752831459045,0.6580223441123962,0.5547033548355103,0.49174752831459045,0.3400435745716095
img0535,0.4151397943496704,0.43018558621406555,0.6369984149932861,0.5508507490158081,0.4453898072242737,0.09534499794244766,0.6989915370941162,0.8144475817680359,0.5286639928817749,0.504829466342926,0.5886673331260681,0.506926953792572,0.5832728147506714,0.5029217004776001,0.5884747505187988,0.49682262539863586,0.6294234991073608,0.5348987579345703,0.49682262539863586,0.30934929847717285
img0536,0.5060737133026123,0.4377020001411438,0.5743322372436523,0.5759949684143066,0.5471034049987793,0.6146045923233032,0.3822474181652069,0.600881814956665,0.38208118081092834,0.4103449285030365,0.5823041200637817,0.3558359146118164,0.5883175730705261,0.5538023114204407,0.6665733456611633,0.6528501510620117,0.586821973323822,0.5982181429862976,0.6528501510620117,0.35401350259780884
img0537,0.5474762320518494,0.457213819026947,0.5679958462715149,0.5838568210601807,0.5539975762367249,0.6284347772598267,0.4150165915489197,0.8066673874855042,0.4901556670665741,0.4766677916049957,0.17120666801929474,0.6217430830001831,0.5908240079879761,0.5879747271537781,0.705169141292572,0.6801328659057617,0.5781944990158081,0.6054900884628296,0.6801328659057617,0.3730964660644531
img0538,0.4366678297519684,0.45215529203414917,0.6483315229415894,0.5749926567077637,0.4577289819717407,0.5994687676429749,0.23541510105133057,0.6023398637771606,0.479669988155365,0.21715915203094482,0.6045749187469482,0.6683668494224548,0.5826183557510376,0.5007564425468445,0.5846400260925293,0.5116780400276184,0.6310983300209045,0.5419251918792725,0.5116780400276184,0.3251708447933197
img0539,0.48211365938186646,0.458397775888443,0.6466697454452515,0.5376008749008179,0.4648072421550751,0.6371484398841858,0.24285367131233215,0.6255605816841125,0.4462866485118866,0.497836172580719,0.622421383857727,0.587951123714447,0.6073607802391052,0.5042681097984314,0.5541247725486755,0.3565319776535034,0.7814241051673889,0.6556688547134399,0.3565325140953064,0.3644489347934723
img0540,0.7052956223487854,0.8195043206214905,0.4183940589427948,0.5628438591957092,0.5142914652824402,0.6379085779190063,0.2835647165775299,0.6469804644584656,0.48852503299713135,0.5439108610153198,0.6259511709213257,0.6015436053276062,0.5791175365447998,0.5321953892707825,0.12671007215976715,0.5963066220283508,0.6287705898284912,0.8545653820037842,0.5867462158203125,0.39172348380088806
img0541,0.5512142181396484,0.46410977840423584,0.5321146249771118,0.5652322769165039,0.5317479968070984,0.6082180142402649,0.3265349864959717,0.6194080114364624,0.5078716278076172,0.6003931164741516,0.0783996656537056,0.7926587462425232,0.8508817553520203,0.753425657749176,0.8946943879127502,0.8669525980949402,0.29411470890045166,0.6849411725997925,0.8669523596763611,0.8297613263130188
img0542,0.9074445962905884,0.7950663566589355,0.2373395413160324,0.8201079368591309,0.7139025330543518,0.7559496760368347,0.4965038001537323,0.8356812596321106,0.7663057446479797,0.6451604962348938,0.7007099390029907,0.6225942373275757,0.5281087160110474,0.5417406558990479,0.6069415211677551,0.7936832904815674,0.4577520787715912,0.5845120549201965,0.7936832904815674,0.383031964302063
img0543,0.5983060598373413,0.45305413007736206,0.40862375497817993,0.5015559792518616,0.5775877833366394,0.591396689414978,0.42305073142051697,0.5529789328575134,0.5058603882789612,0.6702425479888916,0.6866067051887512,0.6206715703010559,0.15291330218315125,0.9147202968597412,0.8174748420715332,0.7258257269859314,0.42602717876434326,0.8463302254676819,0.7258249521255493,0.6521553993225098
img0544,0.7678547501564026,0.7047916054725647,0.043288588523864746,0.4997435510158539,0.5134357810020447,0.6468867063522339,0.2303188294172287,0.5801122784614563,0.42368513345718384,0.5108651518821716,0.5557085275650024,0.558517336845398,0.5390040278434753,0.4433434009552002,0.584423303604126,0.5583783984184265,0.5215296745300293,0.4826078414916992,0.5583783984184265,0.3537808060646057
img0545,0.08864512294530869,0.7852120995521545,0.2523959279060364,0.8381569385528564,0.6757704019546509,0.8384189009666443,0.5377342700958252,0.8681827187538147,0.6851517558097839,0.6964243054389954,0.7976242899894714,0.8838213682174683,0.13468675315380096,0.562814474105835,0.6243128776550293,0.8189589977264404,0.42501068115234375,0.5801075100898743,0.8189589977264404,0.3737846612930298
img0546,0.44384995102882385,0.41211971640586853,0.5177484750747681,0.4997435510158539,0.5134357810020447,0.6468867063522339,0.2303188294172287,0.5801122784614563,0.42368513345718384,0.696323037147522,0.6968215107917786,0.6937387585639954,0.8350528478622437,0.6369901299476624,0.7759237289428711,0.8799386024475098,0.23909719288349152,0.5637288093566895,0.879939079284668,0.9617063403129578
img0547,0.5128113627433777,0.4038330018520355,0.5315394997596741,0.5195387601852417,0.5306859016418457,0.6420678496360779,0.2894478142261505,0.5605044364929199,0.4362342357635498,0.5417798757553101,0.6122872233390808,0.599736750125885,0.606608510017395,0.41546547412872314,0.5607617497444153,0.5531424880027771,0.4700793921947479,0.7442253232002258,0.738627016544342,0.7778562307357788
img0548,0.8588613867759705,0.7893239855766296,0.150884211063385,0.7913225293159485,0.8974997997283936,0.7649614810943604,0.5316670536994934,0.46287015080451965,0.38620638847351074,0.5451574325561523,0.5717845559120178,0.5762004256248474,0.5625464916229248,0.3784518539905548,0.6511380672454834,0.561692476272583,0.5234495401382446,0.4195280969142914,0.561692476272583,0.43957608938217163
img0549,0.5117223858833313,0.4444376826286316,0.5697277784347534,0.5647388100624084,0.4819989502429962,0.6126868724822998,0.29226154088974,0.5660780072212219,0.4831695854663849,0.547045886516571,0.5750976800918579,0.5894858837127686,0.6420978903770447,0.6617898344993591,0.7922943830490112,0.5601674914360046,0.6093994379043579,0.667844295501709,0.5601672530174255,0.6034402847290039
img0550,0.6315910220146179,0.7608736753463745,0.3753681778907776,0.8441263437271118,0.5220614671707153,0.645884096622467,0.3437025249004364,0.5928617119789124,0.5479183793067932,0.593228280544281,0.7078642249107361,0.5691561698913574,0.6305607557296753,0.22126074135303497,0.738432765007019,0.5203283429145813,0.6425673365592957,0.7920962572097778,0.5203283429145813,0.5215610861778259
img0551,0.3946975767612457,0.45732367038726807,0.5865392684936523,0.5965330004692078,0.47626057267189026,0.6167953014373779,0.2772384583950043,0.6068602204322815,0.526221513748169,0.5599477887153625,0.3900451064109802,0.44313180446624756,0.3233819901943207,0.4145749807357788,0.29845890402793884,0.154623880982399,0.6847966909408569,0.47075557708740234,0.15462374687194824,0.1268661469221115
img0552,0.3832215964794159,0.5919950008392334,0.5545564889907837,0.6243652701377869,0.3183554410934448,0.6258524060249329,0.30734893679618835,0.5867002606391907,0.5126293301582336,0.5627626776695251,0.7234006524085999,0.5310999155044556,0.6665021777153015,0.7178336381912231,0.6121642589569092,0.5032268166542053,0.6119270324707031,0.7419642210006714,0.5032268166542053,0.3850657045841217
img0553,0.25041013956069946,0.4937949478626251,0.6380048990249634,0.4103381633758545,0.4493483006954193,0.5840585231781006,0.24698439240455627,0.5648416876792908,0.505763590335846,0.5524826049804688,0.621854841709137,0.48254382610321045,0.610426127910614,0.16136212646961212,0.2945025861263275,0.19956724345684052,0.6663451790809631,0.5537810325622559,0.19956821203231812,0.16626670956611633
img0554,0.4253426492214203,0.6022088527679443,0.5982257723808289,0.6222760081291199,0.33296626806259155,0.5995061993598938,0.6265495419502258,0.7002873420715332,0.34755244851112366,0.3856545686721802,0.5534659624099731,0.31778499484062195,0.6345334649085999,0.7548638582229614,0.5983099341392517,0.5231969952583313,0.5640807747840881,0.7836874127388,0.015207617543637753,0.3087927997112274
img0555,0.5391964912414551,0.7542328238487244,0.47758346796035767,0.611423909664154,0.5128958821296692,0.6121010184288025,0.35586366057395935,0.5725152492523193,0.5806190967559814,0.5751772522926331,0.5956097841262817,0.6862310767173767,0.6728499531745911,0.7575868964195251,0.5474403500556946,0.4245091676712036,0.701913058757782,0.8225986361503601,0.42450928688049316,0.40100881457328796
img0556,0.29033809900283813,0.552108108997345,0.3290542662143707,0.5981315970420837,0.5665295720100403,0.6269242167472839,0.4098343849182129,0.5851405262947083,0.5764914155006409,0.10562743246555328,0.38625189661979675,0.4791509509086609,0.393481582403183,0.7861111164093018,0.631879985332489,0.6246859431266785,0.4593968689441681,0.8124275207519531,0.6246859431266785,0.33263513445854187
img0557,0.5073339939117432,0.4641338586807251,0.5665757656097412,0.498587042093277,0.22943779826164246,0.5078486204147339,0.6007508635520935,0.5513896346092224,0.2751926779747009,0.2592078745365143,0.4668352007865906,0.5132672190666199,0.40125739574432373,0.8338233232498169,0.5376701354980469,0.5892518162727356,0.473076194524765,0.8841984272003174,0.5892518162727356,0.31482160091400146
img0558,0.5018492341041565,0.4787423014640808,0.49121665954589844,0.5432340502738953,0.4752890467643738,0.6173062920570374,0.3616785705089569,0.6267831921577454,0.5164196491241455,0.6032453775405884,0.6593971848487854,0.561537504196167,0.5056961178779602,0.8540717363357544,0.5754334330558777,0.5722389221191406,0.4918018579483032,0.8913291692733765,0.5722389221191406,0.32503750920295715
img0559,0.5706079602241516,0.4723755717277527,0.41824400424957275,0.8740291595458984,0.6605345606803894,0.9127076864242554,0.70136559009552,0.7698912620544434,0.6039060950279236,0.5792286396026611,0.8805323839187622,0.9211028218269348,0.8091471195220947,0.8077616095542908,0.8517917990684509,0.6509438753128052,0.5685808062553406,0.8228419423103333,0.11174408346414566,0.327487051486969
img0560,0.5426830649375916,0.5049908757209778,0.40481269359588623,0.526049792766571,0.478520005941391,0.5913572311401367,0.060309141874313354,0.6983504891395569,0.5241236090660095,0.4448224604129791,0.9147730469703674,0.9236037731170654,0.7116836309432983,0.8690419793128967,0.5885623693466187,0.6042866110801697,0.39738449454307556,0.8876846432685852,0.6042866110801697,0.2900714576244354
img0561,0.5129030346870422,0.5245499014854431,0.4641026258468628,0.5778374075889587,0.4804016947746277,0.6523792147636414,0.3256998062133789,0.21246962249279022,0.5333453416824341,0.4407043159008026,0.9287819266319275,0.9454283714294434,0.713838517665863,0.7610457539558411,0.8210902810096741,0.6089832186698914,0.5491008758544922,0.7510440349578857,0.6089832186698914,0.007275259587913752
img0562,0.5263305902481079,0.49405187368392944,0.42018643021583557,0.5312433242797852,0.477634072303772,0.6112251281738281,0.3531666398048401,0.6010640859603882,0.5178777575492859,0.6419476866722107,0.8654669523239136,0.9275731444358826,0.7954058051109314,0.905632495880127,0.8353396654129028,0.6680163741111755,0.4326559007167816,0.8937229514122009,0.5779758095741272,0.3060629069805145
img0563,0.5570480227470398,0.5198566317558289,0.43683162331581116,0.5893589854240417,0.47605130076408386,0.5912341475486755,0.3103393018245697,0.19056159257888794,0.16223271191120148,0.11649329960346222,0.239423468708992,0.29834088683128357,0.2644035518169403,0.33360081911087036,0.4537314474582672,0.5586600303649902,0.42740821838378906,0.9277889728546143,0.5586600303649902,0.2954484522342682
img0564,0.5374215245246887,0.09102597087621689,0.6196112632751465,0.4722108542919159,0.2433331161737442,0.592440664768219,0.38616427779197693,0.610130786895752,0.5540406703948975,0.6078985929489136,0.6417086720466614,0.5708240866661072,0.46802422404289246,0.881456196308136,0.5661962032318115,0.5931223630905151,0.4254738688468933,0.5672142505645752,0.2240743637084961,0.20390518009662628
